E,mean,gt_to_sim_mean,sim_to_gt_mean,gt_to_sim_rmse,sim_to_gt_rmse,gt_to_sim_max,sim_to_gt_max,num_gt,num_sim,screenshot
27000000.0,0.006544024402292171,0.007229730710772078,0.005858318093812264,0.008127919131738316,0.007379879371523132,0.018370098294665887,0.017241388846395343,1867,315,results_fitE_cantilever_fixedEnd\fb_surface_E_2.70e+07.png
28000000.0,0.005996296707271188,0.0067275919292901715,0.005265001485252204,0.007465277892746059,0.0065809930960533105,0.01669828228896193,0.015480542117863292,1867,317,results_fitE_cantilever_fixedEnd\fb_surface_E_2.80e+07.png
29000000.0,0.0054940773207520915,0.006313508341368497,0.0046746463001356865,0.006925782770709223,0.0057845734155452435,0.015239721826706435,0.014060591611430688,1867,315,results_fitE_cantilever_fixedEnd\fb_surface_E_2.90e+07.png
30000000.0,0.0050544068970469055,0.00593680994089059,0.004172003853203221,0.006441825763387441,0.0050838491634779505,0.013785572155537747,0.01248849827928409,1867,315,results_fitE_cantilever_fixedEnd\fb_surface_E_3.00e+07.png
31000000.0,0.004704861271480468,0.005641499152812343,0.0037682233901485916,0.006070806830299467,0.004506250851895168,0.013515123488477302,0.011083608859458041,1867,315,results_fitE_cantilever_fixedEnd\fb_surface_E_3.10e+07.png
32000000.0,0.004380878511088895,0.00539006755038682,0.00337168947179097,0.0057654943884262524,0.003923766833695468,0.013520458374065703,0.009622871577007391,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.20e+07.png
33000000.0,0.004160946376482251,0.005211627018691198,0.0031102657342733046,0.0055550560165819,0.00352915819625651,0.013525228842183086,0.008539245352258924,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.30e+07.png
34000000.0,0.00399514159838403,0.005080391962648316,0.0029098912341197426,0.005405953214518178,0.0032172917731337057,0.013530059113713475,0.007499681989660641,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.40e+07.png
35100000.0,0.0039034296776230713,0.005013609173103182,0.0027932501821429606,0.005332258279926175,0.003027950218631358,0.01353477758359745,0.006867710300355485,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.51e+07.png
35200000.0,0.0038940389647486003,0.005007436409686435,0.0027806415198107655,0.005325562798222682,0.0030060636279156563,0.013535501739582552,0.006870937229911433,1867,313,results_fitE_cantilever_fixedEnd\fb_surface_E_3.52e+07.png
